ensemble_cluster_id,cluster_size,missing_sm,match_letter,picked_idx,confidence,reason,n_candidates
1272,3,Morrisons,NONE,,0.95,Candidate A is truncated/incomplete ('Deli…') making it impossible to confirm it matches the Pink Grapefruit Crafted Soda. All other candidates (B-H) are clearl,8
1257,2,Sains,NONE,,0.95,"Cluster is Schweppes Peppermint Cordial (1000ml). Candidate A is Ginger Ale (different flavour), B is Grapefruit Tonic (different flavour), C-H are wines/juices",8
1274,2,Morrisons,NONE,,0.95,"Candidate A is truncated ('Deli…') and cannot be confirmed as White Peach & Jasmine. All other candidates are different brands, different flavours, or different",8
1276,2,Sains,NONE,,0.95,"Cluster is Supermalt Malt Drink (brand, variety, volume ~2000ml). All candidates are either different brands (Irn-Bru, cider, water, candles) or different varie",8
1276,2,Morrisons,NONE,,0.95,"Candidate D is Supermalt Less Sugar (different variety/flavour from Original), not Supermalt Original. No other candidates match the Supermalt Original brand an",8
1280,2,Tesco,NONE,,0.99,"Cluster is Fever-Tree Madagascan Cola (cola flavour). Candidate A is Reign Energy Drink (different brand, different category). Candidate B is Crabbies Ginger Be",2
1281,3,Tesco,NONE,,0.98,"Cluster is Fever-Tree Raspberry & Rose Lemonade (branded, specific flavour). No candidate matches: all are different brands (Cranes, Pulpt, Fourpure, Vault City",8
1284,2,Tesco,NONE,,0.99,"Cluster is Fever-Tree Refreshingly Light Italian White Grape & Apricot 500ml (a premium soft drink/mixer). Candidates A-B are coffee products, C-G are alcoholic",8
1258,3,Morrisons,NONE,,0.95,"Cluster contains soft drinks (Bitter Lemon beverages, 946-1000ml bottles). All candidates are nicotine vaping products (disposable pods/bars, 20mg nicotine). Co",8
1285,2,Tesco,A,50390.0,0.95,"Supermalt brand, Less Sugar variety (implied by 'Multipack' being the standard Less Sugar line), 6x330ml pack (1980ml total) matches the cluster exactly",8
1285,2,Morrisons,A,17969.0,0.95,Supermalt Less Sugar brand and variety match the cluster. 2000ml volume matches ASDA listing. Core product is identical despite shorter product name on Morrison,8
1287,3,Morrisons,NONE,,0.95,"Cluster is Bottlegreen brand Elderflower Light Sparkling Presse. Candidates A & B are Morrisons The Best (different brand), C is La Gioiosa (different brand/pro",8
1270,2,Tesco,NONE,,0.95,"Cluster is Fever-Tree Italian Blood Orange Soda 6x150ml (900ml). No candidate matches: B is different flavour (Mexican Lime), A/E/F/G/H are different brands or ",8
1306,2,Tesco,NONE,,0.95,"Cluster is Bottlegreen Light Ginger Beer. Candidate A is Elderflower (different flavour), B is wine (different product category), C is lager beer (different pro",8
1306,2,Morrisons,NONE,,0.95,"Cluster is Bottlegreen Light Ginger Beer (branded product). Candidates A and E are Morrisons The Best Ginger Beer (different brand, own-brand), not the same cor",8
1274,2,Tesco,A,51266.0,0.95,"Same brand (London Essence), same variety (Peach & Jasmine), same volume (900ml), same pack count (6x150ml). Minor naming variation ('The London Essence Co.' vs",8
1308,3,Tesco,A,59323.0,0.72,Tesco Straight To Wok Medium Noodles 300G matches the core product category (wok/ready noodles) and weight (300g) aligns with Morrisons entry in cluster. Howeve,8
1307,3,Sains,NONE,,0.95,"No candidate matches Ben's Original Long Grain Rice 1kg. Option B is white rice but different brand (Stamford Street Co., not Ben's Original). Option A is rice ",8
1291,3,Morrisons,NONE,,0.95,"Cluster contains Fever-Tree Ginger Ale and Premium Lemonade (mixers). Candidate A is Fever-Tree Tonic (different variety/flavour), candidates B-E and G-H are be",8
1312,3,Tesco,NONE,,0.99,"Cluster is Dolmio Pasta Pronto (Tomato & Basil pasta sauce). All candidates are either different brands (Tesco own-brand, Polli), different product types (pesto",8
1318,3,Sains,NONE,,0.95,"Cluster is Blue Dragon brand egg noodles (medium and fine varieties, 250g). No candidate matches: A is Manischewitz (different brand), B is wholewheat (differen",8
1325,3,Sains,NONE,,0.95,"Cluster is Blue Dragon brand wok noodles (300g). No candidate matches: A is different brand/weight, B is own-brand medium noodles (not wok/wide), C is different",8
1329,3,Sains,A,32707.0,0.85,"Sainsbury's Green Pesto 190g matches the core product (green pesto, microwave pasta, 190g size) from the cluster. 'Light' is a variety modifier but same base pr",8
1284,2,Morrisons,NONE,,0.99,"Cluster is Fever-Tree Refreshingly Light Italian White Grape & Apricot mixer (500ml). No candidate matches this brand, variety, or product type. Candidates are ",8
1330,2,Morrisons,NONE,,0.95,"Cluster is Batchelors Super Noodles Japanese Katsu Curry (90g). Candidate A is different brand/flavour (Morrisons Bacon), B is different variety (Chef Special C",8
1333,2,Tesco,NONE,,0.95,"The cluster contains Thai Sticky Rice (ASDA and Sainsbury's own-brand versions). Candidate A is Korean Sticky Rice (different origin/variety), B is a curry dish",8
1333,2,Morrisons,NONE,,0.95,The cluster contains Thai Sticky Rice (a specific rice variety/product type). None of the candidates match this core product. Option A is noodles (not sticky ri,8
1340,3,Sains,NONE,,0.95,"Cluster is Ben's Original branded wholegrain/long grain rice. Candidates A-D are all Sainsbury's own-brand (different brand), and none match the Ben's Original ",8
1236,3,Morrisons,NONE,,0.95,Candidate A is Fever Tree Light Spanish Clementine Tonic (different flavour - clementine vs elderflower). The cluster requires Elderflower variety specifically.,8
1346,3,Sains,A,36973.0,0.95,"Napolina Potato Gnocchi 500g matches the cluster's core product (gnocchi, 500g). The cluster contains different supermarket own-brands of identical gnocchi; Nap",8
1355,3,Morrisons,NONE,,0.95,"Cluster contains Ben's Original brand microwave rice in 220g packs. Candidates A and G are Morrisons own-brand rice (different brand), and all other candidates ",8
1352,3,Morrisons,NONE,,0.95,"Cluster contains Ben's Original branded microwave rice products (220g). No candidate matches: A-D are different products entirely, E-G are microwave pasta not r",8
1314,3,Sains,NONE,,0.95,Cluster is Blue Dragon brand wholewheat noodles 250g. Candidate A is Sainsbury's own-brand wholewheat noodles 250g - different brand (Blue Dragon vs Sainsbury's,8
1366,3,Tesco,A,59351.0,0.85,"Tesco Mexican Inspired Rice 250G matches the cluster's core product: own-brand Mexican-flavored microwave rice in 250g format, same as ASDA/Morrisons/Sainsbury'",8
1371,2,Tesco,NONE,,0.95,Cluster contains Ben's Original microwave rice products (Mixed Pepper and Peri Peri flavours). All Tesco candidates are either different brands (Growers Harvest,8
1359,2,Morrisons,NONE,,0.99,"Cluster is Laila Basmati Rice 2kg. No candidate matches this core product - all candidates are different categories (collagen products, milkshake, tea, baking c",8
1328,3,Sains,NONE,,0.95,"Cluster is Blue Dragon brand egg noodles (250g). Candidate A is Manischewitz (different brand), B is Sainsbury's wholewheat (different variety), C is Sainsbury'",8
1372,2,Tesco,NONE,,0.95,"Cluster is Tilda Kids Cheese & Tomato Rice (branded, specific product). No Tesco candidate matches: all candidates are either different brands, different produc",8
1372,2,Sains,NONE,,0.95,"Cluster is Tilda Kids Cheese & Tomato Rice (branded, specific product line). No candidate matches the Tilda brand, Kids product line, or the specific cheese & t",8
1371,2,Sains,NONE,,0.95,"Cluster contains Ben's Original branded microwave rice (Mixed Pepper and Peri Peri varieties, 220g each). Candidates A and B are Sainsbury's own-brand microwave",8
1375,2,Morrisons,NONE,,0.95,"Cluster is Ben's Original Microwave Rice (branded, 220g). All candidates are either different brands, different product types (pasta, pizza topper, batter mix, ",8
1375,2,Tesco,NONE,,0.98,"Cluster contains Ben's Original branded microwave rice (220g). Candidates D, F, G, H are Growers Harvest brand (different brand), and A-C, E are unrelated produ",8
1379,2,Tesco,NONE,,0.95,Cluster contains Ben's Original branded microwave rice in chilli/Thai sweet chilli flavours at 220g. No candidate matches: A is Tesco own-brand different flavou,8
1394,3,Morrisons,NONE,,0.95,No candidate matches the cluster. The cluster is Ben's Original Savoury Chicken Flavour Microwave Rice (220g). Candidates E and G are microwave pasta (not rice),8
1343,2,Tesco,NONE,,0.95,"Cluster is Ben's Original Fried Rice (branded, specific flavour). All Tesco candidates are either different brands (Growers Harvest, Kulfi, Tesco, Ainsley, Crea",8
1400,2,Morrisons,NONE,,0.95,Candidate A is Napolina brand (3000g) while cluster contains ASDA own-brand and Sainsbury's own-brand fusilli (3000g). Different brands - not the same core prod,1
1398,2,Sains,NONE,,0.99,"Cluster is Ben's Original Thai Sweet Chilli Microwave Rice 220g. No Sainsbury's candidate matches: A is Mushroom flavour, B is Chilli Pesto (not microwave rice)",8
1359,2,Tesco,NONE,,0.95,"Cluster is Laila Basmati Rice (branded, specific variety). Candidate A is Tesco Easy Cook Brown Rice (different brand, different rice variety - Easy Cook is not",5
1405,3,Morrisons,NONE,,0.95,"Cluster is rigatoni pasta (500g). Candidates B is tortiglioni (different pasta shape), C is spirali (different pasta shape), A/D are passata (sauce not pasta), ",8
1410,3,Sains,NONE,,0.95,The cluster is 'The Gym Kitchen' brand Piri Piri Grains 250g. None of the Sainsbury's candidates match this brand and flavor combination. Option B (Whitworths M,8
1403,3,Morrisons,NONE,,0.95,"Cluster is Tilda brand microwave tomato & basil basmati rice 250g. Candidate A is generic Morrisons basmati (no tomato/basil flavour), B is Tilda but coconut ch",8
1385,2,Sains,NONE,,0.95,"Cluster is Ben's Original brand with 8 boil-in-bag packs (62.5g each). Candidate A is Sainsbury's own-brand with 4 packs (125g each). Different brand, different",8
1418,3,Tesco,NONE,,0.95,"Candidate A (Hearty Food Co.) differs in brand from cluster brands (Deli Italia, Sainsbury's). No candidate matches the specific brands or core product identica",8
1419,3,Morrisons,NONE,,0.95,"Cluster contains traditional/plain fusilli varieties from different own-brands (ASDA, Sainsbury's, Tesco). Candidate A is whole wheat fusilli (different variety",8
1422,3,Tesco,A,59358.0,0.95,"East End Green Lentils 500G matches the cluster's core product: dried green lentils, 500g pack. Brand is different but core product (dried green lentils) is ide",8
1425,2,Tesco,NONE,,0.95,"Cluster contains dried chickpeas (uncooked legume). Candidate H is Chana Dal (split chickpeas), a different product form. Candidates A, D are prepared dishes. B",8
1425,2,Morrisons,NONE,,0.95,Cluster contains regular dried chickpeas (500g). Candidate A is organic black chickpeas (400g) - different variety and weight. No exact match available.,8
1433,2,Tesco,NONE,,0.98,"Cluster is White/Red/Black Quinoa 300g. Candidate E is mixed Brown Basmati & Quinoa (not pure quinoa, different variety), 250g (wrong weight). No pure quinoa pr",8
1413,2,Tesco,NONE,,0.99,"The cluster is The Gym Kitchen Moroccan Grains 250g. No Tesco candidate matches this brand, variety, and weight combination. G is a different brand (Tesco Fines",8
1415,2,Tesco,NONE,,0.95,"Cluster is Gallo Risotto (rice-based risotto dish, 250g). All candidates are pestos, sauces, or other products - none are Gallo risotto or risotto products. No ",8
1441,3,Tesco,NONE,,0.95,"Cluster contains Napolina brand products (wholewheat and gluten-free spaghetti variants). Candidate A and B are Tesco own-brand, not Napolina. Candidate C is Na",8
1051,2,Tesco,NONE,,0.95,"Cluster is cherries/berries (fruit), 100g. All candidates are either non-fruit products (seeds, chocolate, candies, rice cakes, candles) or different fruit vari",8
1453,2,Morrisons,NONE,,0.99,"No candidate is Nutella Biscuits. All options are either different brands (Butter Puffs, Jezyki, Fruittella, Trebor, Lily O'Briens, Bioglan) or generic selectio",8
1404,3,Tesco,A,61865.0,0.95,"Same brand (Merchant Gourmet), same core product (Glorious Grains with Red Rice & Quinoa), same weight (250g). The cluster shows slight naming variations across",8
1451,2,Sains,NONE,,0.95,Cluster is Schar brand gluten-free digestives 150g. Candidate C is Sainsbury's own-brand gluten-free digestives 160g - different brand (Schar vs Sainsbury's) an,8
1465,3,Tesco,NONE,,0.95,"Cluster is McVitie's Victoria Chocolate Biscuits Selection (275g). No candidate matches this brand, variety, and weight. Ms Molly's (A) is different brand and v",8
1466,2,Tesco,NONE,,0.95,"Cluster is Jacob's branded Savours Thins Sour Cream & Chive Crackers 150g. Candidate A is Tesco own-brand cream crackers (different brand, different variety). C",8
1454,2,Morrisons,D,22957.0,0.75,Morrisons The Best Indulgent Biscuit Collection is an own-brand premium biscuit selection matching the cluster's premium biscuit selection format and 375g weigh,8
1463,3,Sains,NONE,,0.95,The cluster contains Bourbon Biscuits/Bourbon Creams (a specific type of sandwich biscuit with chocolate cream filling). None of the Sainsbury's candidates matc,8
1466,2,Morrisons,NONE,,0.95,"Candidate A is a Jacob's product but is 'Savoury Favourites Crackers Assortment' (mixed variety), not 'Savours Thins Sour Cream & Chive' (single flavour). Diffe",8
1467,3,Tesco,NONE,,0.95,"Cluster is McVitie's brand (named brand), candidates are either different brands (Rakusens, Crosta & Mollica, Mr Freeds, Elizabeth Shaw) or Tesco own-brand. Own",8
1476,3,Tesco,NONE,,0.99,"Cluster is McVitie's Ginger Nuts Biscuits 250g. Candidates A-B are nuts (not biscuits), C-G are different biscuit varieties (digestives, cookies & cream, shortc",8
1468,2,Tesco,NONE,,0.0,"parse_error: {""match"": ""NONE"", ""confidence"": 0.95, ""reason"": ""Cluster is Carr's Melts Italian",8
1433,2,Morrisons,NONE,,0.98,"Cluster is quinoa (white, red & black mix) 300g. No quinoa products in candidates. Candidates contain beans, chocolate spread, pepper, or other items - none mat",8
1482,2,Tesco,NONE,,0.95,"No candidate matches Ulker Biskrem Cocoa Biscuit brand. All candidates are different brands (Bahlsen, Prewetts, Carrs, Kinder, Wibisco, Twix, Toffee Crisp, Tesc",8
1481,3,Tesco,NONE,,0.95,Cluster contains McVitie's branded digestive biscuits (400-433g). No Tesco candidate is McVitie's digestive biscuits. Option A is different brand (Ms Molly's) a,8
1482,2,Sains,NONE,,0.99,"The cluster is Ulker Biskrem Cocoa Biscuit 100g. None of the Sainsbury's candidates are Ulker brand products. All candidates are different brands (Cadbury, Schä",8
1488,2,Tesco,NONE,,0.95,"Cluster contains McVitie's branded biscuits (Custard Creams and Coconut Rings) in 300g packs. No Tesco candidate matches the McVitie's brand, specific flavours,",8
