ensemble_cluster_id,cluster_size,missing_sm,match_letter,picked_idx,confidence,reason,n_candidates
3467,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3472,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3472,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3473,3,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3474,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3475,3,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3476,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3478,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3480,3,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3481,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3482,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",4
3482,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3483,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3484,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3485,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3481,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3484,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3485,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3487,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3487,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3488,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3488,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3489,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3491,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3491,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3492,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3493,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",2
3493,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",2
3494,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3494,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3497,3,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3501,3,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3502,3,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3503,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3503,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",4
3504,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3504,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",2
3505,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",4
3505,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3506,3,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3508,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3509,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3511,3,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3512,3,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3514,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3515,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3516,3,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",2
3517,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3515,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",4
3518,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3518,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3517,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",4
3519,3,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3521,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3522,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3525,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3523,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3527,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3527,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",2
3529,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3528,3,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3532,3,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3529,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3535,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3536,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3536,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",2
3537,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3535,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3537,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3540,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3533,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3540,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3541,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3541,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3543,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",2
3544,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3544,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3545,3,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3550,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3550,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3552,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3554,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3555,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3555,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3558,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3559,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3560,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3563,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",2
3565,3,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",2
3569,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3570,3,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3571,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",2
3571,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3572,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",4
3572,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3577,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3578,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3577,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3580,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3578,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",4
3580,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3587,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",4
3586,3,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3588,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",4
3583,3,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3588,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",2
3590,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3600,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3590,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",2
3600,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3601,3,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3606,3,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",2
3607,3,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3616,3,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3624,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",2
3604,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3627,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3627,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3630,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3630,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
3634,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",4
3634,2,Sains,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",4
3635,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",1
3636,2,Morrisons,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",3
3636,2,Tesco,NONE,,0.0,"api_error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your cred",5
